Data_Type,rt,response,subj_idx,condition,correct,stimulus
Synth,0.85648229,0,P025,3-back,1,0
Synth,0.81302856,0,P025,3-back,1,0
Synth,0.871429583,1,P025,3-back,0,0
Synth,0.45376173,0,P025,3-back,1,0
Synth,1.184490915,0,P025,3-back,1,0
Synth,0.647019265,0,P025,3-back,1,0
Synth,0.480734339,0,P025,3-back,1,0
Synth,0.628665936,0,P025,3-back,1,0
Synth,0.543172745,0,P025,3-back,1,0
Synth,1.229722001,0,P025,3-back,1,0
Synth,0.707216986,0,P025,3-back,1,0
Synth,2.112986711,0,P025,3-back,1,0
Synth,0.52855093,0,P025,3-back,1,0
Synth,1.067099253,0,P025,3-back,1,0
Synth,0.469891927,0,P025,3-back,1,0
Synth,0.729626775,0,P025,3-back,1,0
Synth,0.845386648,0,P025,3-back,1,0
Synth,0.705906727,0,P025,3-back,1,0
Synth,0.583681836,0,P025,3-back,1,0
Synth,1.117629279,1,P025,3-back,0,0
Synth,0.501396097,0,P025,3-back,1,0
Synth,0.637608285,0,P025,3-back,1,0
Synth,0.703700547,0,P025,3-back,1,0
Synth,0.450867954,0,P025,3-back,1,0
Synth,0.628709095,0,P025,3-back,1,0
Synth,0.379302444,0,P025,3-back,1,0
Synth,0.542277287,0,P025,3-back,1,0
Synth,0.649458318,0,P025,3-back,1,0
Synth,0.782861963,0,P025,3-back,1,0
Synth,0.936662466,0,P025,3-back,1,0
Synth,0.60377834,0,P025,3-back,1,0
Synth,1.13973343,0,P025,3-back,1,0
Synth,0.717783331,1,P025,3-back,0,0
Synth,0.759445986,0,P025,3-back,1,0
Synth,0.950191427,0,P025,3-back,1,0
Synth,1.303441975,0,P025,3-back,1,0
Synth,0.640075179,0,P025,3-back,1,0
Synth,0.841109884,0,P025,3-back,1,0
Synth,1.086031131,0,P025,3-back,1,0
Synth,0.701978188,0,P025,3-back,1,0
Synth,0.759707271,0,P025,3-back,1,0
Synth,0.628491113,0,P025,3-back,1,0
Synth,0.842637555,0,P025,3-back,1,0
Synth,0.885352074,0,P025,3-back,1,0
Synth,0.731109835,0,P025,3-back,1,0
Synth,0.638412441,0,P025,3-back,1,0
Synth,2.069977759,0,P025,3-back,1,0
Synth,0.841616012,0,P025,3-back,1,0
Synth,1.168910559,0,P025,3-back,1,0
Synth,0.678805734,0,P025,3-back,1,0
Synth,0.902897183,0,P025,3-back,1,0
Synth,0.776993616,0,P025,3-back,1,0
Synth,0.846339455,0,P025,3-back,1,0
Synth,0.551057595,0,P025,3-back,1,0
Synth,0.690180282,0,P025,3-back,1,0
Synth,1.079731984,0,P025,3-back,1,0
Synth,0.76113544,0,P025,3-back,1,0
Synth,0.800247425,1,P025,3-back,0,0
Synth,1.300560994,0,P025,3-back,1,0
Synth,0.677168563,0,P025,3-back,1,0
Synth,0.879534469,0,P025,3-back,1,0
Synth,0.713295725,0,P025,3-back,1,0
Synth,0.620014753,0,P025,3-back,1,0
Synth,0.582640688,1,P025,3-back,0,0
Synth,0.679083597,0,P025,3-back,1,0
Synth,0.632770809,1,P025,3-back,0,0
Synth,1.756906406,0,P025,3-back,1,0
Synth,0.485837432,0,P025,3-back,1,0
Synth,0.55850678,0,P025,3-back,1,0
Synth,0.829420595,0,P025,3-back,1,0
Synth,1.365731612,1,P025,3-back,0,0
Synth,0.913824522,0,P025,3-back,1,0
Synth,0.529889932,0,P025,3-back,1,0
Synth,0.556198435,0,P025,3-back,1,0
Synth,0.825810813,1,P025,3-back,0,0
Synth,0.704829812,0,P025,3-back,1,0
Synth,0.781692621,0,P025,3-back,1,0
Synth,0.739767599,0,P025,3-back,1,0
Synth,0.767766473,1,P025,3-back,0,0
Synth,1.471777499,0,P025,3-back,1,0
Synth,0.777307886,0,P025,3-back,1,0
Synth,0.446107762,1,P025,3-back,0,0
Synth,0.736529674,1,P025,3-back,0,0
Synth,0.40494264,0,P025,3-back,1,0
Synth,0.907336409,0,P025,3-back,1,0
Synth,0.525193257,0,P025,3-back,1,0
Synth,0.865425661,0,P025,3-back,1,0
Synth,0.737998328,0,P025,3-back,1,0
Synth,0.413332496,0,P025,3-back,1,0
Synth,0.611842235,0,P025,3-back,1,0
Synth,0.987327725,0,P025,3-back,1,0
Synth,1.370673605,0,P025,3-back,1,0
Synth,0.722676698,0,P025,3-back,1,0
Synth,0.562277029,0,P025,3-back,1,0
Synth,0.727042674,0,P025,3-back,1,0
Synth,0.577735525,1,P025,3-back,0,0
Synth,0.707536294,1,P025,3-back,0,0
Synth,0.886139494,0,P025,3-back,1,0
Synth,0.91608437,1,P025,3-back,0,0
Synth,0.528379559,0,P025,3-back,1,0
Synth,1.104509004,1,P025,3-back,0,0
Synth,0.553735214,0,P025,3-back,1,0
Synth,0.676423629,0,P025,3-back,1,0
Synth,0.977035005,0,P025,3-back,1,0
Synth,0.915473258,0,P025,3-back,1,0
Synth,0.570742821,0,P025,3-back,1,0
Synth,0.446911646,0,P025,3-back,1,0
Synth,0.751732585,0,P025,3-back,1,0
Synth,0.869437211,0,P025,3-back,1,0
Synth,0.699355023,0,P025,3-back,1,0
Synth,0.707333689,1,P025,3-back,0,0
Synth,1.289640071,0,P025,3-back,1,0
Synth,0.787673624,0,P025,3-back,1,0
Synth,1.19431538,0,P025,3-back,1,0
Synth,1.625611722,0,P025,3-back,1,0
Synth,0.669846348,0,P025,3-back,1,0
Synth,0.548265218,0,P025,3-back,1,0
Synth,0.69516482,0,P025,3-back,1,0
Synth,0.641140712,0,P025,3-back,1,0
Synth,0.699501273,0,P025,3-back,1,0
Synth,1.098453365,0,P025,3-back,1,0
Synth,0.4591438,1,P025,3-back,0,0
Synth,0.609152698,0,P025,3-back,1,0
Synth,0.825713003,0,P025,3-back,1,0
Synth,0.974197878,1,P025,3-back,0,0
Synth,0.956392974,0,P025,3-back,1,0
Synth,0.551373421,0,P025,3-back,1,0
Synth,0.755115156,0,P025,3-back,1,0
Synth,0.531290913,0,P025,3-back,1,0
Synth,1.142182733,0,P025,3-back,1,0
Synth,1.07891257,0,P025,3-back,1,0
Synth,1.082296927,0,P025,3-back,1,0
Synth,0.826279219,0,P025,3-back,1,0
Synth,0.943330586,0,P025,3-back,1,0
Synth,0.603019064,0,P025,3-back,1,0
Synth,0.559782538,0,P025,3-back,1,0
Synth,1.049639821,0,P025,3-back,1,0
Synth,0.799038818,0,P025,3-back,1,0
Synth,0.565457194,1,P025,3-back,0,0
Synth,0.798776942,0,P025,3-back,1,0
Synth,0.569194808,0,P025,3-back,1,0
Synth,0.493334718,1,P025,3-back,0,0
Synth,0.392010525,0,P025,3-back,1,0
Synth,0.69296228,0,P025,3-back,1,0
Synth,0.672450052,0,P025,3-back,1,0
Synth,0.965447363,0,P025,3-back,1,0
Synth,0.520950785,0,P025,3-back,1,0
Synth,0.722348912,0,P025,3-back,1,0
Synth,0.61446429,0,P025,3-back,1,0
Synth,0.618491027,0,P025,3-back,1,0
Synth,1.058280541,0,P025,3-back,1,0
Synth,0.911513596,0,P025,3-back,1,0
Synth,0.554572913,0,P025,3-back,1,0
Synth,0.48781883,0,P025,3-back,1,0
Synth,0.730863372,0,P025,3-back,1,0
Synth,0.515389468,0,P025,3-back,1,0
Synth,0.485670576,0,P025,3-back,1,0
Synth,0.811224695,0,P025,3-back,1,0
Synth,0.703273357,0,P025,3-back,1,0
Synth,1.001004504,0,P025,3-back,1,0
Synth,0.7536639,0,P025,3-back,1,0
Synth,0.896896867,0,P025,3-back,1,0
Synth,0.675437645,0,P025,3-back,1,0
Synth,0.541200728,0,P025,3-back,1,0
Synth,0.356340438,1,P025,3-back,0,0
Synth,1.151806642,0,P025,3-back,1,0
Synth,0.739835732,0,P025,3-back,1,0
Synth,0.751968491,0,P025,3-back,1,0
Synth,1.447369321,0,P025,3-back,1,0
Synth,0.727414843,0,P025,3-back,1,0
Synth,0.832115728,0,P025,3-back,1,0
Synth,0.627451963,0,P025,3-back,1,0
Synth,0.509953722,0,P025,3-back,1,0
Synth,0.626031041,0,P025,3-back,1,0
Synth,1.029844208,0,P025,3-back,1,0
Synth,0.538939196,0,P025,3-back,1,0
Synth,0.940673778,1,P025,3-back,0,0
Synth,0.62451925,0,P025,3-back,1,0
Synth,0.942991262,0,P025,3-back,1,0
Synth,0.564862919,0,P025,3-back,1,0
Synth,0.429312427,0,P025,3-back,1,0
Synth,0.661227747,0,P025,3-back,1,0
Synth,0.542869477,0,P025,3-back,1,0
Synth,0.654573156,0,P025,3-back,1,0
Synth,0.555507595,0,P025,3-back,1,0
Synth,1.306340417,0,P025,3-back,1,0
Synth,0.681697996,0,P025,3-back,1,0
Synth,0.578358194,0,P025,3-back,1,0
Synth,0.517702089,0,P025,3-back,1,0
Synth,0.480770371,1,P025,3-back,0,0
Synth,0.881440048,0,P025,3-back,1,0
Synth,0.420831468,0,P025,3-back,1,0
Synth,0.759393902,0,P025,3-back,1,0
Synth,0.577525267,0,P025,3-back,1,0
Synth,0.718905089,0,P025,3-back,1,0
Synth,0.879174836,0,P025,3-back,1,0
Synth,0.798003754,0,P025,3-back,1,0
Synth,0.758295104,1,P025,3-back,0,0
Synth,0.706302309,0,P025,3-back,1,0
Synth,1.361107517,1,P025,3-back,0,0
Synth,1.168591522,1,P025,3-back,0,0
Synth,0.483583143,0,P025,3-back,1,0
Synth,0.731021642,0,P025,3-back,1,0
Synth,0.597687653,0,P025,3-back,1,0
Synth,1.641929815,0,P025,3-back,1,0
Synth,0.653249942,1,P025,3-back,0,0
Synth,0.527855153,0,P025,3-back,1,0
Synth,1.535271209,0,P025,3-back,1,0
Synth,1.048688138,0,P025,3-back,1,0
Synth,0.665285346,1,P026,0-back,1,1
Synth,0.535814938,1,P026,0-back,1,1
Synth,0.652055406,1,P026,0-back,1,1
Synth,0.575279069,1,P026,0-back,1,1
Synth,0.70020958,1,P026,0-back,1,1
Synth,0.584295079,1,P026,0-back,1,1
Synth,0.790453291,1,P026,0-back,1,1
Synth,0.629720543,1,P026,0-back,1,1
Synth,0.588452403,1,P026,0-back,1,1
Synth,0.686127867,1,P026,0-back,1,1
Synth,0.589566054,1,P026,0-back,1,1
Synth,0.477672145,1,P026,0-back,1,1
Synth,0.727258671,1,P026,0-back,1,1
Synth,0.506668177,1,P026,0-back,1,1
Synth,0.674343586,1,P026,0-back,1,1
Synth,0.602403333,1,P026,0-back,1,1
Synth,0.569577171,1,P026,0-back,1,1
Synth,0.672091493,1,P026,0-back,1,1
Synth,0.476710304,1,P026,0-back,1,1
Synth,0.581150428,1,P026,0-back,1,1
Synth,0.669512237,1,P026,0-back,1,1
Synth,0.647236242,1,P026,0-back,1,1
Synth,0.61713889,1,P026,0-back,1,1
Synth,0.851984805,1,P026,0-back,1,1
Synth,0.574557014,1,P026,0-back,1,1
Synth,0.560592568,1,P026,0-back,1,1
Synth,0.436086211,1,P026,0-back,1,1
Synth,1.383870512,1,P026,0-back,1,1
Synth,0.645260608,1,P026,0-back,1,1
Synth,0.764873703,1,P026,0-back,1,1
Synth,0.649447851,1,P026,0-back,1,1
Synth,0.911793298,1,P026,0-back,1,1
Synth,0.642384898,1,P026,0-back,1,1
Synth,0.953490251,1,P026,0-back,1,1
Synth,0.703865257,1,P026,0-back,1,1
Synth,0.439508091,1,P026,0-back,1,1
Synth,0.578013158,1,P026,0-back,1,1
Synth,0.541014779,1,P026,0-back,1,1
Synth,0.533269265,1,P026,0-back,1,1
Synth,0.745786279,1,P026,0-back,1,1
Synth,0.678157085,1,P026,0-back,1,1
Synth,0.55232565,1,P026,0-back,1,1
Synth,0.499940817,1,P026,0-back,1,1
Synth,0.640502438,1,P026,0-back,1,1
Synth,0.521153836,1,P026,0-back,1,1
Synth,0.844263348,1,P026,0-back,1,1
Synth,0.731138629,1,P026,0-back,1,1
Synth,0.662396111,1,P026,0-back,1,1
Synth,0.657214936,1,P026,0-back,1,1
Synth,0.540786101,1,P026,0-back,1,1
Synth,0.487496499,1,P026,0-back,1,1
Synth,0.598914775,1,P026,0-back,1,1
Synth,0.672124754,1,P026,0-back,1,1
Synth,0.492583231,1,P026,0-back,1,1
Synth,0.639319875,1,P026,0-back,1,1
Synth,0.814006494,1,P026,0-back,1,1
Synth,0.58785739,1,P026,0-back,1,1
Synth,0.727698424,1,P026,0-back,1,1
Synth,0.695502524,1,P026,0-back,1,1
Synth,0.478345903,1,P026,0-back,1,1
Synth,0.363767663,1,P026,0-back,1,1
Synth,0.669726926,1,P026,0-back,1,1
Synth,0.656765605,1,P026,0-back,1,1
Synth,0.537365383,1,P026,0-back,1,1
Synth,0.680610505,1,P026,0-back,1,1
Synth,0.841530685,1,P026,0-back,1,1
Synth,0.456550852,1,P026,0-back,1,1
Synth,0.570705377,1,P026,0-back,1,1
Synth,0.615505818,1,P026,0-back,1,1
Synth,0.603489454,1,P026,0-back,1,1
Synth,0.570220478,1,P026,0-back,1,1
Synth,0.569143682,1,P026,0-back,1,1
Synth,0.634535932,1,P026,0-back,1,1
Synth,0.670380882,1,P026,0-back,1,1
Synth,0.732163695,1,P026,0-back,1,1
Synth,0.531499775,1,P026,0-back,1,1
Synth,0.602603526,1,P026,0-back,1,1
Synth,0.59792222,1,P026,0-back,1,1
Synth,0.674170228,1,P026,0-back,1,1
Synth,0.705934008,1,P026,0-back,1,1
Synth,0.687582192,1,P026,0-back,1,1
Synth,0.684050508,1,P026,0-back,1,1
Synth,0.712528457,1,P026,0-back,1,1
Synth,0.759241494,1,P026,0-back,1,1
Synth,0.902063762,1,P026,0-back,1,1
Synth,0.652400613,1,P026,0-back,1,1
Synth,0.536130905,1,P026,0-back,1,1
Synth,0.466470345,1,P026,0-back,1,1
Synth,0.710801419,1,P026,0-back,1,1
Synth,0.492477103,1,P026,0-back,1,1
Synth,0.500856064,1,P026,0-back,1,1
Synth,0.653567946,1,P026,0-back,1,1
Synth,0.657273956,1,P026,0-back,1,1
Synth,0.780483439,1,P026,0-back,1,1
Synth,0.624503139,1,P026,0-back,1,1
Synth,0.547768893,1,P026,0-back,1,1
Synth,0.658600813,1,P026,0-back,1,1
Synth,0.542722006,1,P026,0-back,1,1
Synth,0.492363803,1,P026,0-back,1,1
Synth,0.516426479,1,P026,0-back,1,1
Synth,0.509908228,1,P026,0-back,1,1
Synth,0.555852395,1,P026,0-back,1,1
Synth,0.590885596,1,P026,0-back,1,1
Synth,0.538429242,1,P026,0-back,1,1
Synth,0.601007422,1,P026,0-back,1,1
Synth,0.61057056,1,P026,0-back,1,1
Synth,0.536858527,1,P026,0-back,1,1
Synth,0.454567306,1,P026,0-back,1,1
Synth,0.648912544,1,P026,0-back,1,1
Synth,0.578590675,1,P026,0-back,1,1
Synth,0.519674003,1,P026,0-back,1,1
Synth,0.51039647,1,P026,0-back,1,1
Synth,0.503890313,1,P026,0-back,1,1
Synth,0.685737911,1,P026,0-back,1,1
Synth,0.714790131,1,P026,0-back,1,1
Synth,0.550325506,1,P026,0-back,1,1
Synth,0.58968025,1,P026,0-back,1,1
Synth,0.589782759,1,P026,0-back,1,1
Synth,0.365398149,1,P026,0-back,1,1
Synth,0.607937752,1,P026,0-back,1,1
Synth,0.586335129,1,P026,0-back,1,1
Synth,0.758260362,1,P026,0-back,1,1
Synth,0.765519182,1,P026,0-back,1,1
Synth,0.730893203,1,P026,0-back,1,1
Synth,0.857562167,1,P026,0-back,1,1
Synth,0.719761058,1,P026,0-back,1,1
Synth,0.677756371,1,P026,0-back,1,1
Synth,0.56251348,1,P026,0-back,1,1
Synth,0.419791221,1,P026,0-back,1,1
Synth,0.742447728,1,P026,0-back,1,1
Synth,0.749023545,1,P026,0-back,1,1
Synth,0.484923536,1,P026,0-back,1,1
Synth,0.586489375,1,P026,0-back,1,1
Synth,0.57552383,1,P026,0-back,1,1
Synth,0.524229402,1,P026,0-back,1,1
Synth,0.691773938,1,P026,0-back,1,1
Synth,0.570484464,1,P026,0-back,1,1
Synth,0.589382376,1,P026,0-back,1,1
Synth,0.535403587,1,P026,0-back,1,1
Synth,1.150562124,1,P026,0-back,1,1
Synth,0.489760222,1,P026,0-back,1,1
Synth,0.490193525,1,P026,0-back,1,1
Synth,0.576570869,1,P026,0-back,1,1
Synth,0.732668325,1,P026,0-back,1,1
Synth,0.709292965,1,P026,0-back,1,1
Synth,0.558584161,1,P026,0-back,1,1
Synth,0.509362673,1,P026,0-back,1,1
Synth,0.634915508,1,P026,0-back,1,1
Synth,0.4068953,1,P026,0-back,1,1
Synth,0.618322363,1,P026,0-back,1,1
Synth,0.716422471,1,P026,0-back,1,1
Synth,0.446261932,1,P026,0-back,1,1
Synth,0.450348754,1,P026,0-back,1,1
Synth,0.432757423,1,P026,0-back,1,1
Synth,0.655032997,1,P026,0-back,1,1
Synth,0.707992736,1,P026,0-back,1,1
Synth,0.637380905,1,P026,0-back,1,1
Synth,0.757347748,1,P026,0-back,1,1
Synth,0.669382536,1,P026,0-back,1,1
Synth,0.705624802,1,P026,0-back,1,1
Synth,0.550022164,1,P026,0-back,1,1
Synth,0.856667547,1,P026,0-back,1,1
Synth,0.587164488,1,P026,0-back,1,1
Synth,0.625068827,1,P026,0-back,1,1
Synth,0.686788117,1,P026,0-back,1,1
Synth,0.815151345,1,P026,0-back,1,1
Synth,0.660694476,1,P026,0-back,1,1
Synth,0.665861772,1,P026,0-back,1,1
Synth,0.648683691,1,P026,0-back,1,1
Synth,0.545044421,1,P026,0-back,1,1
Synth,0.536787936,1,P026,0-back,1,1
Synth,0.52337916,1,P026,0-back,1,1
Synth,0.568699889,1,P026,0-back,1,1
Synth,0.62488125,1,P026,0-back,1,1
Synth,0.559694787,1,P026,0-back,1,1
Synth,0.678194538,1,P026,0-back,1,1
Synth,0.490900752,1,P026,0-back,1,1
Synth,0.554180137,1,P026,0-back,1,1
Synth,0.697792534,1,P026,0-back,1,1
Synth,0.636106484,1,P026,0-back,1,1
Synth,0.72434727,1,P026,0-back,1,1
Synth,0.58723395,1,P026,0-back,1,1
Synth,0.567379348,1,P026,0-back,1,1
Synth,0.526156583,1,P026,0-back,1,1
Synth,0.524749819,1,P026,0-back,1,1
Synth,0.523028908,1,P026,0-back,1,1
Synth,0.439795479,1,P026,0-back,1,1
Synth,0.65463127,1,P026,0-back,1,1
Synth,0.448127519,1,P026,0-back,1,1
Synth,1.080402659,1,P026,0-back,1,1
Synth,0.623976935,1,P026,0-back,1,1
Synth,0.663976126,1,P026,0-back,1,1
Synth,0.45192117,1,P026,0-back,1,1
Synth,0.548434979,1,P026,0-back,1,1
Synth,0.813307031,1,P026,0-back,1,1
Synth,0.665605118,1,P026,0-back,1,1
Synth,0.627418972,1,P026,0-back,1,1
Synth,0.726186053,1,P026,0-back,1,1
Synth,0.548256947,1,P026,0-back,1,1
Synth,0.625101998,1,P026,0-back,1,1
Synth,0.467322709,1,P026,0-back,1,1
Synth,0.38930427,1,P026,0-back,1,1
Synth,0.729708316,1,P026,0-back,1,1
Synth,0.647906305,1,P026,0-back,1,1
Synth,0.638545862,1,P026,0-back,1,1
Synth,0.526823857,1,P026,0-back,1,1
Synth,0.527253094,1,P026,0-back,1,1
Synth,0.717900729,1,P026,0-back,1,1
Synth,0.56314361,1,P026,0-back,1,1
Synth,0.452049735,1,P026,0-back,1,1
Synth,0.533543682,1,P026,0-back,1,1
Synth,1.070201517,1,P026,0-back,1,1
Synth,0.432988261,1,P026,0-back,1,1
Synth,0.727607555,1,P026,0-back,1,1
Synth,0.92222478,1,P026,0-back,1,1
Synth,0.673170395,1,P026,0-back,1,1
Synth,0.749697848,1,P026,0-back,1,1
Synth,0.698095002,1,P026,0-back,1,1
Synth,0.523649484,1,P026,0-back,1,1
Synth,0.474779931,1,P026,0-back,1,1
Synth,0.617057968,1,P026,0-back,1,1
Synth,0.530105555,1,P026,0-back,1,1
Synth,0.507143313,1,P026,0-back,1,1
Synth,0.439957469,1,P026,0-back,1,1
Synth,0.530767347,1,P026,0-back,1,1
Synth,0.681161415,1,P026,0-back,1,1
Synth,0.67386542,1,P026,0-back,1,1
Synth,0.654153917,1,P026,0-back,1,1
Synth,0.692360302,1,P026,0-back,1,1
Synth,0.627144587,1,P026,0-back,1,1
Synth,0.708702771,1,P026,0-back,1,1
Synth,0.606848966,1,P026,0-back,1,1
Synth,0.649906104,1,P026,0-back,1,1
Synth,0.527406523,1,P026,0-back,1,1
Synth,0.411535041,1,P026,0-back,1,1
Synth,0.563157278,1,P026,0-back,1,1
Synth,0.668325092,1,P026,0-back,1,1
Synth,0.583161657,1,P026,0-back,1,1
Synth,0.672529208,1,P026,0-back,1,1
Synth,0.464925078,1,P026,0-back,1,1
Synth,0.584303601,1,P026,0-back,1,1
Synth,0.507362813,1,P026,0-back,1,1
Synth,0.691733027,1,P026,0-back,1,1
Synth,0.550415651,1,P026,0-back,1,1
Synth,0.568152021,1,P026,0-back,1,1
Synth,0.709598717,1,P026,0-back,1,1
Synth,0.527117153,1,P026,0-back,1,1
Synth,0.543212594,1,P026,0-back,1,1
Synth,0.553928204,1,P026,0-back,1,1
Synth,0.648756673,1,P026,0-back,1,1
Synth,0.664322919,1,P026,0-back,1,1
Synth,0.434912978,1,P026,0-back,1,1
Synth,0.476308104,1,P026,0-back,1,1
Synth,0.489254002,1,P026,0-back,1,1
Synth,0.622264368,1,P026,0-back,1,1
Synth,0.690859237,1,P026,0-back,1,1
Synth,0.548866259,1,P026,0-back,1,1
Synth,0.907425286,1,P026,0-back,1,1
Synth,0.727607178,1,P026,0-back,1,1
Synth,0.972497709,1,P026,0-back,1,1
Synth,0.750292981,1,P026,0-back,1,1
Synth,0.564973267,1,P026,0-back,1,1
Synth,0.771784598,1,P026,0-back,1,1
Synth,1.037185167,1,P026,0-back,1,1
Synth,0.643403237,1,P026,0-back,1,1
Synth,0.794386142,1,P026,0-back,1,1
Synth,0.514840016,1,P026,0-back,1,1
Synth,0.673789999,1,P026,0-back,1,1
Synth,0.480490176,1,P026,0-back,1,1
Synth,0.501968937,1,P026,0-back,1,1
Synth,0.562057458,1,P026,0-back,1,1
Synth,0.514423687,1,P026,0-back,1,1
Synth,0.715219678,1,P026,0-back,1,1
Synth,0.537797111,1,P026,0-back,1,1
Synth,0.642619669,1,P026,0-back,1,1
Synth,0.56320528,1,P026,0-back,1,1
Synth,0.64073346,1,P026,0-back,1,1
Synth,0.49071567,1,P026,0-back,1,1
Synth,0.74483041,1,P026,0-back,1,1
Synth,0.578653426,1,P026,0-back,1,1
Synth,0.414450386,1,P026,0-back,1,1
Synth,0.563121403,1,P026,0-back,1,1
Synth,0.649061952,1,P026,0-back,1,1
Synth,0.721575662,1,P026,0-back,1,1
Synth,0.634437543,1,P026,0-back,1,1
Synth,0.481757122,1,P026,0-back,1,1
Synth,0.666900676,1,P026,0-back,1,1
Synth,0.771408089,1,P026,0-back,1,1
Synth,0.638643137,1,P026,0-back,1,1
Synth,0.494583146,1,P026,0-back,1,1
Synth,0.551426641,1,P026,0-back,1,1
Synth,0.575514774,1,P026,0-back,1,1
Synth,0.627190621,1,P026,0-back,1,1
Synth,0.703214138,1,P026,0-back,1,1
Synth,0.56917905,1,P026,0-back,1,1
Synth,0.765900521,1,P026,0-back,1,1
Synth,0.723721343,1,P026,0-back,1,1
Synth,0.479041904,1,P026,0-back,1,1
Synth,0.642398302,1,P026,0-back,1,1
Synth,0.610182946,1,P026,0-back,1,1
Synth,0.85100648,1,P026,0-back,1,1
Synth,0.604097491,1,P026,0-back,1,1
Synth,0.631828378,1,P026,0-back,1,1
Synth,0.602913685,1,P026,0-back,1,1
Synth,0.444722552,1,P026,0-back,1,1
Synth,0.477909027,1,P026,0-back,1,1
Synth,0.634905008,1,P026,0-back,1,1
Synth,0.666714195,1,P026,0-back,1,1
Synth,0.626303915,1,P026,0-back,1,1
Synth,0.625119058,1,P026,0-back,1,1
Synth,0.722488854,1,P026,0-back,1,1
Synth,0.612707145,1,P026,0-back,1,1
Synth,0.480667956,1,P026,0-back,1,1
Synth,0.571665788,1,P026,0-back,1,1
Synth,0.544077466,1,P026,0-back,1,1
Synth,0.688366787,1,P026,0-back,1,1
Synth,0.710951209,1,P026,0-back,1,1
Synth,0.418443931,1,P026,0-back,1,1
Synth,0.646288418,1,P026,0-back,1,1
Synth,0.440887575,1,P026,0-back,1,1
Synth,0.696183428,1,P026,0-back,1,1
Synth,0.702091523,1,P026,0-back,1,1
Synth,0.667868402,1,P026,0-back,1,1
Synth,0.545514335,1,P026,0-back,1,1
Synth,0.687948201,1,P026,0-back,1,1
Synth,0.492242333,1,P026,0-back,1,1
Synth,0.587540091,1,P026,0-back,1,1
Synth,0.415433394,1,P026,0-back,1,1
Synth,0.583793323,1,P026,0-back,1,1
Synth,0.460579838,1,P026,0-back,1,1
Synth,0.721957862,1,P026,0-back,1,1
Synth,0.595872168,1,P026,0-back,1,1
Synth,0.486329204,1,P026,0-back,1,1
Synth,0.491320912,1,P026,0-back,1,1
Synth,0.77243549,1,P026,0-back,1,1
Synth,0.788127276,1,P026,0-back,1,1
Synth,0.511954422,1,P026,0-back,1,1
Synth,0.753254905,1,P026,0-back,1,1
Synth,0.61965293,1,P026,0-back,1,1
Synth,0.574213877,1,P026,0-back,1,1
Synth,0.574593471,1,P026,0-back,1,1
Synth,0.639292592,1,P026,0-back,1,1
Synth,0.815328079,1,P026,0-back,1,1
Synth,0.363041481,1,P026,0-back,1,1
Synth,0.78755788,1,P026,0-back,1,1
Synth,0.509371618,1,P026,0-back,1,1
Synth,0.584333091,1,P026,0-back,1,1
Synth,0.427557708,1,P026,0-back,1,1
Synth,0.456748685,1,P026,0-back,1,1
Synth,0.652632046,1,P026,0-back,1,1
Synth,0.566462031,1,P026,0-back,1,1
Synth,0.569676646,1,P026,0-back,1,1
Synth,0.476323879,1,P026,0-back,1,1
Synth,0.624766863,1,P026,0-back,1,1
Synth,0.536517592,1,P026,0-back,1,1
Synth,0.533651027,1,P026,0-back,1,1
Synth,0.577031495,1,P026,0-back,1,1
Synth,0.72010794,1,P026,0-back,1,1
Synth,0.71210138,1,P026,0-back,1,1
Synth,0.49457786,1,P026,0-back,1,1
Synth,0.586791464,1,P026,0-back,1,1
Synth,0.544227259,1,P026,0-back,1,1
Synth,0.90476859,1,P026,0-back,1,1
Synth,0.708185708,1,P026,0-back,1,1
Synth,0.593270138,1,P026,0-back,1,1
Synth,0.6457018,1,P026,0-back,1,1
Synth,0.447403476,1,P026,0-back,1,1
Synth,0.867949266,1,P026,0-back,1,1
Synth,0.574197484,1,P026,0-back,1,1
Synth,0.607003652,1,P026,0-back,1,1
Synth,0.507787231,1,P026,0-back,1,1
Synth,0.747620569,1,P026,0-back,1,1
Synth,0.495103601,1,P026,0-back,1,1
Synth,0.746879741,1,P026,0-back,1,1
Synth,0.733082207,1,P026,0-back,1,1
Synth,0.668479764,1,P026,0-back,1,1
Synth,0.511918269,1,P026,0-back,1,1
Synth,0.618853464,1,P026,0-back,1,1
Synth,0.519712763,1,P026,0-back,1,1
Synth,0.625913901,1,P026,0-back,1,1
Synth,0.849442652,1,P026,0-back,1,1
Synth,0.539510502,1,P026,0-back,1,1
Synth,0.52565892,1,P026,0-back,1,1
Synth,0.580723508,1,P026,0-back,1,1
Synth,0.536510197,1,P026,0-back,1,1
Synth,0.610226248,1,P026,0-back,1,1
Synth,0.713566622,1,P026,0-back,1,1
Synth,0.596231432,1,P026,0-back,1,1
Synth,0.684668345,1,P026,0-back,1,1
Synth,0.542858845,1,P026,0-back,1,1
Synth,0.488874961,1,P026,0-back,1,1
Synth,0.548844799,1,P026,0-back,1,1
Synth,0.839333498,1,P026,0-back,1,1
Synth,0.591710829,1,P026,0-back,1,1
Synth,0.573202174,1,P026,0-back,1,1
Synth,0.543030688,1,P026,0-back,1,1
Synth,1.05370922,1,P026,0-back,1,1
Synth,0.736025679,1,P026,0-back,1,1
